id,video_id,author,comment,published_at,like_count
470,F0qiOL4ByI4,@arkipossolomon9043,"እህት፡ወንድሞቼ፡በፍፁም፡እንዳታዝኑ፡ይህን፡የክብር፡ሽኝት፡ማንም፡አያገኘውም።ለሰማይቤታቸው፡ስንቃቸውን፡በአለማዊው፡ሕይወታቸው፡በልጅ፣በልጅ፡ልጅ፣በእህት፡በወንድም፡እስከመጨረሻ፡ተወደውና፡ተከብረው፡እስከመጨረሻ፡የሚፈልጉት፡ነገር፡ተደርጎላቸው፡በፍቅር፡የተሰባሰበ፡ቤተሰብ፡ፍፁም፡ፍቅር፡ሰጥቶ፡መሸኘት፡ከክብር፡ላይ፡ክብር፡ያሰጣልና፡ነው፡አትዘኑ፡ያልኩበት፡መቼም፡የሚወዱት፡ሰው፡ሲለዩ፡ከባድ፡ሐዘን፡አለና፡መድሐኒአለም፡አፅናኝ፡መልአክ፡ይላክላችሁ፡በርቱ፡ቀሪ፡ዘመናችሁን፡በውስጣችሁ፡ያለውን፡ፍቅር፡አፅንታችሁ፡ለእናታችሁ፡የሚያስፈልገውን፡ነገር፡ቤተክርስቲያናችን፡የሐይማኖት፡አባቶች፡የሚያዙአቸሁን፡በመጠየቅ፡የሚገባውን፡ለማድረግ፡ብርታት፡ይሁናችሁ!!!
እህታችሁ፡አይኒ፡ከአዲስ!!!",2023-10-08T15:09:08Z,0
471,F0qiOL4ByI4,@make7170,We. Love you 😭😭😭,2023-10-08T11:02:33Z,0
1332,0E_K21H9RoM,@yabsiraylekal1042,ዝማሬ መላዕክት ያሰማልን,2023-10-08T01:44:46Z,0
472,F0qiOL4ByI4,@sebleworkie3181,አሜን  አሜን  አሜን❤,2023-10-07T19:40:33Z,0
473,htZoyrjS3G8,@habtmarimgebrweld6800,መምህር ቃለ ሂወት ያሰማልን,2023-10-05T05:00:40Z,0
474,htZoyrjS3G8,@seltantesfamariam3717,Zegawean yasamalean amen 🙏 amen 🙏 amen 🙏 kelhewate yasamalean ❤❤❤.,2023-10-05T02:24:41Z,1
475,htZoyrjS3G8,@BrightVision-t5p,አሜን,2023-10-05T02:10:39Z,1
476,htZoyrjS3G8,@alemgezaw-nn6jg,AMEN AMEN AMEN,2023-10-05T02:06:16Z,2
2400,2eh9PA3uUkg,@MillionTekleab-u9f,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2023-10-03T07:58:18Z,1
493,nPwpOxL3td8,@ZelealemTekle-ff9ol,Qale hiywet zelealem yasemalin yeneta megabe haddis Eshetu Alemayehu!!!,2023-10-02T12:10:37Z,0
477,A9cNNlT13Y0,@mimiLeul-s6i,Amen Nege kidase ale ? Be gishen ken ?,2023-10-01T22:37:20Z,0
478,A9cNNlT13Y0,@BrightVision-t5p,እግዚአብሄር  አምላክ   ይመስገን,2023-10-01T20:17:20Z,0
479,GJxdWxLWWPU,@girmatilahun3858,ይሄ ሁሉ ክርስቲያን መኖሩ ይገርማል! አሪፍ የደመራ በአል ነበራችሁ❤,2023-09-30T08:01:40Z,0
2345,LwqIi9aGbEQ,@hayle.gebriel,"0:01 - ከመ እንተ መብረቅ ዜማ
2:14 - አመላለስ",2023-09-30T05:03:12Z,1
2349,IyfmGPH4KTk,@hayle.gebriel,"0:01 - ይሁበነ ዝናመ በጊዜሁ ዜማ
2:14 - አመላለስ",2023-09-30T05:01:23Z,1
1461,7At_S_h7i0k,@hayle.gebriel,"0:00 - አዕረግዋ መላእክት ዜማ
1:41 - አመላለስ",2023-09-30T04:57:12Z,1
1469,z0G5FZbVCqM,@hayle.gebriel,"0:01 - ዛቲ ይእቲ ዜማ
1:20 - ባህል",2023-09-30T04:55:46Z,1
1484,zRACiVxaENc,@hayle.gebriel,"0:00 - ዮም ንወድሳ ንባብ
0:24 - ዜማ
2:01 - አመላለስ",2023-09-30T04:46:27Z,1
1487,BdsfsNlgT28,@hayle.gebriel,"0:00 - በሰንበት ቦአ ንባብ
0:52 - ዜማ
3:55 - አመላለስ",2023-09-30T04:44:50Z,1
1511,18eRRe1cn2o,@hayle.gebriel,"0:00 - ንጉሥ ውእቱ ክርስቶስ ንባብ
0:38 - ዜማ",2023-09-30T04:41:18Z,1
1518,CJzGNn4U_ew,@hayle.gebriel,"0:00 - ይሠጠዎ ንባብ
0:13 - ዜማ
3:12 - አመላለስ",2023-09-30T04:39:34Z,1
1547,td95VhNlpnw,@hayle.gebriel,"0:00 - ወረደ መንፈስ ቅዱስ ንባብ
0:08 - ዜማ",2023-09-30T04:38:36Z,1
1554,qDAO2C9DYXQ,@hayle.gebriel,"0:04 - በሰንበት ዓርገ ንባብ
0:30 - ዜማ",2023-09-30T04:37:58Z,1
1588,l2CYXFeUytE,@hayle.gebriel,"0:00 - ፋሲካ ዛቲ ዕለት ንባብ
0:27 - ዜማ",2023-09-30T04:36:38Z,1
1575,Gfuo2k_tviI,@hayle.gebriel,"0:03 - አርአየ ሥልጣኖ ንባብ
1:01 - ዜማ",2023-09-30T04:35:13Z,1
1590,Ti9nbBqbm5M,@hayle.gebriel,"0:00 - ተንሥአ ወአንሥአ ንባብ
0:39 - ዜማ",2023-09-30T04:34:36Z,1
1600,j4O7u1e-uKs,@hayle.gebriel,"0:01 - ወበእሑድ ሰንበት ንባብ
0:30 - ዜማ",2023-09-30T04:33:43Z,2
1603,UhV_P11JyJA,@hayle.gebriel,"0:01 - ወእንዘ ሰሙን ንባብ
0:37 - ሃሌታ ዜማ
1:07 - ወእንዘ ሰሙን ዜማ
2:55 - ምልጣን ዜማ",2023-09-30T04:32:03Z,2
1607,omyabxrQ-xA,@hayle.gebriel,"0:00 - ሖረ ኀቤሁ ንባብ
0:17 - ሃሌታ ዜማ
0:44 - ሖረ ኀቤሁ ዜማ",2023-09-30T04:31:11Z,1
1612,olRW-l4KnLM,@hayle.gebriel,"0:00 - መኑ ውእቱ ንባብ
0:21 - ሃሌታ ዜማ
0:49 - መኑ ውእቱ ዜማ",2023-09-30T04:30:20Z,3
1621,9wSReSrsJP8,@hayle.gebriel,"0:38 - አመላኩሰ ለአዳም ንባብ
1:02 - ሃሌታ ዜማ
1:31 - አምላኩሰ ለአዳም ዜማ",2023-09-30T04:29:13Z,2
1669,DZ8GZqDzNvk,@hayle.gebriel,"0:00 - ቦአ ኢየሱስ ንባብ
0:34 - ዜማ",2023-09-30T04:27:36Z,3
1671,kXInuQKO3qI,@hayle.gebriel,"0:00 - ግነዩ ለእግዚአብሔር ንባብ
0:27 - ዜማ",2023-09-30T04:26:43Z,2
1705,0bGqX_kKDuA,@hayle.gebriel,"0:00 - ኢየሩሳሌም ትቤ ዜማ
1:43 - አመላለስ",2023-09-30T04:24:56Z,2
1740,Pyu1PagjHcE,@hayle.gebriel,"0:00 - እሙነ ኮነ ዜማ
2:11 - አመላለስ",2023-09-30T04:22:51Z,1
1769,I3Fm_N1XyI0,@hayle.gebriel,"0:00 - ሖረ ኢየሱስ ዜማ
2:21 - አመላለስ",2023-09-30T04:21:40Z,1
1785,DdURSjadUak,@hayle.gebriel,"0:00 - ንጉሥኪ ጽዮን ዜማ
2:27 - ምልጣን
3:07 - አመላለስ",2023-09-30T04:19:22Z,1
1847,fsRTFVeW11Y,@hayle.gebriel,"0:00 - ይሠርቅ ኮከብ ዜማ
2:03 - አመላለስ",2023-09-30T04:18:05Z,1
1884,yiS7SpT9pVc,@TsedaluWarku-tg3ct,አንተ የመሰለ ሊቅ ብቻውን ከፈረንጅ አገር መኖር,2023-09-29T16:32:19Z,2
1855,fykhI4ZkxwY,@hayle.gebriel,"0:00 - ኖላዊ ዘመጽአ ዜማ
1:21 - ምልጣን በአቋቋሙ
1:43 - ምልጣን ድርብ
2:05 - አመላለስ",2023-09-29T16:15:53Z,2
1986,uK7tHUlANM4,@hayle.gebriel,"0:01 - አቅዲሙ ነገረ በኦሪት ዜማ
2:35 - ምልጣን
2:55 - አመላለስ",2023-09-29T16:08:17Z,1
2005,nkyKzB3ri_s,@hayle.gebriel,"0:00 - ወልዶ መድኅነ ንሰብክ ዜማ
1:15 - ምልጣን ዜማ
2:28 - አመላለስ",2023-09-29T16:05:23Z,1
2058,wD81AiPEv4s,@hayle.gebriel,"0:00 - ሠርዓ ሰንበተ ዜማ
2:03 - አመላለስ",2023-09-29T16:03:05Z,1
2070,LY2JPLBSYqw,@hayle.gebriel,"0:01 - ይቤሉ እስራኤል ዜማ
1:30 - አመላለስ",2023-09-29T16:01:46Z,1
2086,UasIzzkgqEs,@hayle.gebriel,0:01 - አምላክ ፍጹም ዜማ,2023-09-29T16:00:48Z,2
1551,LAxSqbrve3M,@hayle.gebriel,"0:00 - ይትፌሣሕ ሰማይ ንባብ
0:28 - ይትፌሣሕ ሰማይ ዜማ
2:40 - ኹለተኛ ንሽ",2023-09-29T15:57:28Z,1
2284,kh6d47MRWW4,@mulukengetaneh3381,🙏🙏🙏,2023-09-29T10:29:24Z,1
480,GJxdWxLWWPU,@AaAa-lm1ui,አሜነአሜኀአሜኀ❤❤❤❤,2023-09-28T09:27:00Z,0
481,GJxdWxLWWPU,@BrightVision-t5p,እግዚአብሄር አምላክ ይመስገን,2023-09-28T03:02:41Z,1
482,GJxdWxLWWPU,@asfaw96,እልልልልልልልልልልልል አሜን አሜን አሜን  እንኻን እብሮ አደረሰን🙏🏿🙏🏿🙏🏿,2023-09-28T01:42:00Z,1
2141,NowX1mfv84E,@hayle.gebriel,"0:01 - ኢየኃፍር ቀዊመ
2:55 - እለ ትነብሩ ተንሥኡ
5:57 - እንዘ ተሐቅፊዮ
8:09 - ክበበ ጌራ ወርቅ ጽሩይ
10:26 - እምአፈ ዮሐንስ ሥርግው
12:32 - ተፈጸመ ናሁ
14:17 - ጥቀ አዳም
16:02 - ኅብረ ሐመልሚል (የሸዋ ወረብ)
19:23 - ተመየጢ ተመየጢ",2023-09-27T19:57:51Z,1
1411,Ae4yb2LRTPQ,@hayle.gebriel,"0:00 - ንዒ ርግብየ
2:23 - ክበበ ጌራ ወርቅ ጽሩይ
4:38 - ውድስት አንቲ 
6:19 - ፅላተ ኦሪት ማርያም
8:10 - ዘኒ ስብሐተ
9:28 - ኢየሱስ ስዱድ",2023-09-27T19:53:55Z,1
2206,0SLpmCnGNJA,@hayle.gebriel,"0:00 - ቀስተ ደመና ማርያም
2:14 - ንዒ ርግብየ
4:00 - በሰላም ማርያም ንዒ
5:37 - ክበበ ጌራ ወርቅ
7:27 - በወርቅ ወበዕንቍ (የሸዋ ወረብ)
10:50 - ይትባረክ ጽጌኪ 
12:32 - ብክዩ ኅዙናን",2023-09-27T19:51:31Z,2
2221,y3izW-hf8vE,@hayle.gebriel,"0:00 - በከመ ይቤ መጽሐፍ
2:39 - እንዘ ተሐቅፊዮ
4:58 - አልቦ አልቦ አልቦ ዘይመስል (የሸዋ ወረብ)
7:58 - ክበበ ጌራ ወርቅ
9:39 - ይእቲ ተዓቢ እምአንስት
12:31 - አንብርኒ ማርያም
15:24 - ኢየሱስ ስዱድ",2023-09-27T19:47:31Z,3
2246,TPoTmMzfMFM,@hayle.gebriel,"0:01 - ጽጌ አስተርአየ
3:12 - እንዘ ተሐቅፊዮ ለሕፃንኪ
5:45 - ማርያም ለጴጥሮስ
7:44 - ክበበ ጌራ ወርቅ ጽሩይ
9:43 - አርአዮሙ ለመምህራን",2023-09-27T19:42:41Z,2
2298,9tKPgM28WYY,@mc_solo3255,"memhr ej srawnm bezaw biyasayun melkam nebr, kale hywet yasemalen",2023-09-26T06:24:26Z,1
1996,wboo-UjyNxA,@hayle.gebriel,"0:00 - ዘኅሩይ እምአእላፍ
1:29 - ሰምዓት ማርያም 
3:51 - አብሠራ ወይቤላ
6:08 - ተሰአላ ጴጥሮስ
7:57 - ተወከፈኒ ጸሎትየ
9:24 - ተአምር ቅዱስ (አመላለስ ዘዚቅ)
10:06 - ቅዱስ ተአምር
12:02 - ገብርኤል ስሙ (አመላለስ ዘአንገርጋሪ)
13:52 - ዘእምቅድመ ዓለም (ዘእስመ ለዓለም)
15:27 - ዘእምቅድመ ዘእምቅድመ ዓለም (፪ኛ)
16:58 - ወረደ ለሊሁ (፫ኛ)",2023-09-25T20:16:59Z,1
483,0PaBeONxOPQ,@kikinaborko,Amen amen ❤,2023-09-25T13:08:15Z,0
2172,P55sE2Blv20,@MillionTekleab-u9f,❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤,2023-09-25T07:32:44Z,1
1699,J3MQA5lNMIE,@hayle.gebriel,8:18,2023-09-25T01:57:22Z,1
1864,4Nl6aib4jQI,@hayle.gebriel,"0:00 - በጎል ሰከበ ዜማ
1:06 - በጎል ሰከበ ዝማሜ
5:17 - ምልጣን ዜማ
6:41 - ኹለተኛ ንሽ ዜማ
7:53 - ምልጣን ዝማሜ
11:57 - ምልጣን ማንሻ ጽፋት
12:36 - አመላለስ
15:34 - ምልጣን ጽፋት
16:54 - በጎል ሰከበ ጽፋት",2023-09-24T18:35:32Z,5
1859,O94J8_rsmW0,@hayle.gebriel,"0:00 - ተወልደ ኢየሱስ ዜማ
0:40 - ተወልደ ኢየሱስ ቁም
2:08 - ማንሻ መረገድ ሰብዓ ሰገል
2:55 - ተወልደ ኢየሱስ መረግድ
4:04 - ተወልደ ኢየሱስ ጽፋት
4:44 - የእስመ ለዓለም መግቢያ",2023-09-24T18:30:00Z,2
1990,8fytwLXRIwY,@hayle.gebriel,"0:00 - ዘእምቅድመ ዓለም ህላዌሁ ዜማ
1:14 - ገብርኤል ስሙ ዜማ
2:02 - ገብርኤል ስሙ ዝማሜ
5:40 - ንሽ አቅዲሙ ዜነዋ 
8:03 - ምልጣን ዝማሜ
9:01 - ምልጣን ጽፋት
9:56 - አመላለስ
13:08 - ገብርኤል ስሙ ጽፋት",2023-09-24T18:26:02Z,2
1824,y6zLgDoG12o,@hayle.gebriel,"1:37 - ሰባኬ ወንጌል ዜማ (ዘዘወትር)
0:00 - በሠረገላ ተመሰለት ዜማ (ወቦ ዘይቤ)
2:58 - ንዑኬ ጉባኤ ማኅበራ ዜማ
4:25 - ንዑኬ ጉባኤ ማኅበራ ዝማሜ
9:18 - ንሽ ዮሐንስ ታውሎጎስ
12:21 - ምልጣን ዝማሜ
13:16 - ምልጣን ጽፋት
14:28 - አመላለስ
18:10 - ንዑኬ ጉባኤ ማኅበራ ጽፋት",2023-09-24T18:23:30Z,1
1746,wqKyJw2Sztk,@hayle.gebriel,"0:00 - ዘኅቡዕ እምኅቡዓን ዜማ
1:02 - ከመ ፀበል ዘነፋስ ዜማ
1:47 - ከመ ፀበል ዘነፋስ ዝማሜ
5:28 - ንሽ ለብፁዕ ወለቅዱስ
7:46 - ምልጣን ዝማሜ
9:13 - ምልጣን ጽፋት
10:21 - አመላለስ
13:26 - ከመ ፀበል ዘነፋስ ጽፋት",2023-09-24T18:18:41Z,3
1558,d4xTFbme_DM,@hayle.gebriel,"0:01 - አውጽኦሙ አፍዓ ዜማ
1:10 - ዮም ፍሥሐ ኮነ ዜማ
1:56 - ዮም ፍሥሐ ኮነ ዝማሜ
5:35 - ንሽ በአርብዓ ዕለት
8:17 - ምልጣን ዝማሜ
9:17 - ምልጣን ጽፋት
10:23 - አመላለስ
13:44 - ዮም ፍሥሐ ኮነ ጽፋት",2023-09-24T18:14:32Z,5
1700,J3MQA5lNMIE,@hayle.gebriel,"0:00 - ሙሴኒ ይቤ ዜማ (ዘዘወረደ እስመ ለዓለም)
5:59 - ክነፈ ርግብ ዜማ
6:52 - ክነፈ ርግብ ዝማሜ
10:28 - ንሽ አንቲ ውእቱ
13:35 - ምልጣን ዝማሜ
14:46 - ምልጣን ጽፋት
15:58 - አመላለስ
19:21 - ክነፈ ርግብ ጽፋት",2023-09-24T18:06:00Z,9
1725,qoYmwm4Ty0U,@hayle.gebriel,"0:00 - እግዝእትየ እብለኪ ዜማ (ዘዘወትር)
2:50 - ኢኮነ ነግደ ዜማ
4:13 - ኢኮነ ነግደ ዝማሜ
8:04/8:47 - ንሽ አምላክ ኀደረ
10:58 - ምልጣን ዝማሜ
12:11 - ምልጣን ጽፋት
13:35 - አመላለስ 
17:46 - ኢኮነ ነግደ ጽፋት",2023-09-24T18:02:53Z,6
1779,DWgjc6djWnY,@hayle.gebriel,"0:00 - ሖረ ኢየሱስ ዜማ
1:04 - ክርስቶስ ተወልደ ዜማ
1:50 - ክርስቶስ ተወልደ ዝማሜ
5:51 - ንሽ እሙነ ኮነ
7:18 - ምልጣን ዝማሜ
7:53 - ምልጣን ጽፋት
8:55 - አመላለስ 
12:09 - ክርስቶስ ተወልደ ጽፋት",2023-09-24T18:00:31Z,8
1788,2pIRVMttCzk,@hayle.gebriel,"0:00 - እገኒ ለከ ዜማ (ዘዘወትር)
1:42 - ኵሉ ይሰግድ ዜማ
2:25 - ኵሉ ይሰግድ ዝማሜ
5:32 - ንሽ እስመ ኮነ
7:36 - ምልጣን ዝማሜ
8:13 - ምልጣን ጽፋት
9:03 - አመላለስ
11:55 - ኵሉ ይሰግድ ጽፋት",2023-09-24T17:57:34Z,1
1885,yiS7SpT9pVc,@hayle.gebriel,"0:00 - ዮም ፍሥሐ ኮነ ዜማ
0:52 - ዮም ፍሥሐ ኮነ ዝምሜ
5:01 - ንሽ ውእቱ ኢየሱስ ክርስቶስ
7:54 - ምልጣን ዝማሜ
8:58 - ምልጣን ጽፋት
10:01 - አመላለስ
12:35 - ማንሻ ጽፋት
13:26 - ዮም ፍሥሐ ኮነ ጽፋት",2023-09-24T17:55:13Z,13
1929,vhho2KYdALM,@hayle.gebriel,"0:00 - ንጹሕ ከመ ዕጣን ዜማ (እስመ ለዓለም ዘብርሃን)
0:57 - አባ አቡነ ዜማ
1:40 - አባ አቡነ ዝማሜ 
5:13 - ንሽ ሐውጽ እምሰማይ
8:15 - ምልጣን ዝማሜ
9:30 - ምልጣን ጽፋት
10:36 - አመላለስ
13:48 - አባ አቡነ ጽፋት",2023-09-24T17:53:37Z,3
2048,IJJu7-COnJc,@hayle.gebriel,"0:00 - በጽሐ ሠናይ ዜማ (ዘዘወትር፣ ዘቅንዋት ወዘሰንበት)
3:41 - ጽርሕ ንጽሕት ዜማ
4:38 - ጽርሕ ንጽሕት ዝማሜ
8:48 - ንሽ ቃል ቅዱስ
11:36 - ምልጣን ዝማሜ
12:36 - ምልጣን ጽፋት
13:47 - አመላለስ
17:38 - ጽርሕ ንጽሕት ጽፋት",2023-09-24T17:46:12Z,2
2074,QbYXTIa4S9w,@hayle.gebriel,"0:00 - ዮሐንስኒ ይቤ ዜማ
1:38 - ሰአሉ ለነ ጻድቃን ዜማ
2:32 -  ሰአሉ ለነ ጻድቃን ዝማሜ
7:42 - ንሽ ጸልዩ ለነ
10:34 - ምልጣን ዝማሜ
11:30 - ምልጣን ጽፋት
12:51 - አመላለስ
16:27 - ሰአሉ ለነ ጻድቃን ጽፋት",2023-09-24T17:43:46Z,2
2090,9niCbIbOxUk,@hayle.gebriel,"0:00 - ዓይ ይእቲ ዛቲ ዜማ
0:50 - ዓይ ይእቲ ዛቲ ዝማሜ
4:49 - ንሽ ሙሴኒ ርእያ
7:16 - ምልጣን ዝማሜ
8:05 - ምልጣን ጽፋት
9:03 - አመላለስ
12:20 - ዓይ ይእቲ ዛቲ ጽፋት",2023-09-24T17:39:38Z,8
2104,-0ygi2_EZQM,@hayle.gebriel,"0:00 - ውእቱ ሚካኤል ዜማ
0:56 - ውእቱ ሚካኤል ዝማሜ
5:02 - ንሽ ይስአል ለነ
8:04 - ምልጣን ዝማሜ
9:01 - ምልጣን ጽፋት
9:24 - አመላለስ
13:17 - ውእቱ ሚካኤል ጽፋት",2023-09-24T17:37:50Z,4
2122,XHsk5jQqo_w,@hayle.gebriel,"0:00 - ዮም ጸለሉ መለአከት ዜማ
0:53 - ዮም ጸለሉ መለአእት ዝምሜ
5:04 - ንሽ እንዘ ይብሉ
7:46 - ምልጣን ዝማሜ
12:44 - ምልጣን ጽፋት
13:59 - አመላለስ
17:20 - ዮም ጸለሉ መላእክት ጽፋት",2023-09-24T17:35:23Z,2
2197,JbOZCdRzMi4,@hayle.gebriel,"እስመ ለዓለም፦
0:00 - ዋካ ይእቲ ብርሃን ዜማ
22:09 - ዋካ ይእቲ ብርሃን ጽፋት
26:41 - ዋካ ይእቲ ቤተ ክርስቲያን (ወረብ ዘእስመ ለዓለም)
28:07 - አኮ ኪያሃ የኃድጉ (ዓዲ)
አንገርጋሪ፦
4:08 - ዘእምደብረ ደናግል ዜማ
4:56 - ዘእምደብረ ደናግል ዝማሜ
8:11 - ንሽ አረጋዊ ጻድቅ
10:56 - ምልጣን ዝማሜ
11:37 - ምልጣን ጽፋት
12:12 - አመላለስ
14:43 - ዘእምደብረ ደናግል ጽፋት
15:38 - ዘእምደብረ ደናግል (ወረብ ዘአንገርጋሪ)
17:40 - ወረብ ችብችቦ
18:44 - ሃሌ ሉያ ዘእምደብረ ደናግል (ዙር አባ አቡነ አረጋዊ)
21:10 - ወረብ ችብችቦ
ወረብ ዘምዕዋድ፦
29:51 - ዛ አንቀጽ
31:30 - ወሀበነ ኪያሃ (ዙር አባ አቡነ አረጋዊ)
33:30 - ወረብ ችብችቦ",2023-09-24T17:29:53Z,2
2230,Z_n3AqiB_kk,@hayle.gebriel,"እሰመ ለዓለም፦
0:01 - ንጉሥኪ ጽዮን ዜማ
12:21 - ንጉሥኪ ጽዮን ጽፋት
13:41 - አመላለስ
17:15 - ንጉሥኪ ጽዮን (ወረብ ዘእስመ ለዓለም)
19:10 - ንጉሥኪ ጽዮን (፪ኛ)
አንገርጋሪ፦
1:15 - ኮከብ ብሩህ ዜማ
2:03 - ኮከብ ብሩህ ዝማሜ
4:35 - ንሽ ኮኖሙ አበ 
7:17 - ምልጣን ዝማሜ
8:11 - ምልጣን ጽፋት
8:50 - አመላለስ
11:38 - ኮከብ ብሩህ ጽፋት",2023-09-24T17:23:52Z,5
1685,sgsVLDp7afI,@hayle.gebriel,"0:04 - ይዌድስዋ መላእክት (ዘቅድስት)
2:05 - ጽርሕ ንጽሕት (ዘምኵራብ)
3:59 - እምሕፅነ አቡሁ (ዘመፃጕዕ)
6:01 - ያድኅነነ እመዓቱ (ዘደብረ ዘይት)
7:39 - ገብር ኄር ወምእመን (ዘገብር ኄር)
9:01 - ኅቡዓትየ ዘምስሌኪ (ዘኒቆዲሞስ)
11:09 - እምከመሰ በዝንቱ (ዘቀዳም ሥዑር)",2023-09-24T17:11:38Z,2
2138,5hXAAw0rDjw,@hayle.gebriel,"0:00 - ጸገየ ወይን ዜማ
1:57 - አመላለስ",2023-09-24T02:24:37Z,3
2243,UyvziebyY5A,@hayle.gebriel,"0:00 - በጊዜሁ ኀለፈ ክረምት ዜማ
1:41 - አመላለስ",2023-09-24T02:22:54Z,1
2160,wEXVaRvyTVQ,@hayle.gebriel,"0:00 - ወመኑ መሐሪ ዘከማከ ዜማ
3:50 - አመላለስ",2023-09-24T02:21:10Z,4
1424,3k9ul2VD0oc,@hayle.gebriel,"0:00 - ኪነ ጥበቡ ዜማ
2:25 - አመላለስ",2023-09-24T02:19:53Z,1
2276,8fSBvp7BrpE,@hayle.gebriel,"0:15 - ትብሎ መርዓት ለመርዓዊሃ ዜማ
2:00 - አመላለስ",2023-09-24T02:18:42Z,0
2203,zkzxNKoe970,@hayle.gebriel,"0:01 - ትዌድሶ መርዓት ዜማ
3:07 - አመላለስ",2023-09-24T02:17:36Z,1
2307,dmoSqKdAyoU,@hayle.gebriel,"0:00 - እኩት አንተ ዜማ
2:32 - አመላለስ",2023-09-24T02:15:38Z,1
2292,nXnalMROyTo,@hayle.gebriel,"0:01 ዝንቱ ውእቱ መስቀል ዜማ
4:15 - አመላለስ",2023-09-24T02:14:41Z,1
1850,YZHIPDY35k8,@hayle.gebriel,"0:00 - ነሥአ ሙሴ
2:23 - ኃደረ ቃል ላዕሌነ 
3:55 - ፈክር ለነ  
6:19 - ፈለገ ሃይማኖተ ዮሐንስ
7:39 - ምርሐኒ ፍኖተ 
10:14 - ሐዋርያተ ሕግ ንዑ
11:46 - ስምዓ ጽድቅ ኮንከ
13:22 - ወዮሐንስ አሐዱ
14:18 - ንዑኬ ጉባኤ (ዘአንገርጋሪ)
16:44 - ሰባኬ ወንጌል (ዘእስመ ለዓለም)
19:29 - በሠረገላ ሠረገላ ተመሰለት (ዘእስመ ለዓለም)",2023-09-24T00:31:52Z,1
1742,R6Zy_zB1BYU,@hayle.gebriel,"0:00 - የማነ እግዚአብሔር 
2:17 - ሶበ ይጸርሕ
3:48 - ወይቤሎሙ ዑራኤል
5:27 - አድኅነነ ወቤዝወነ
7:05 - ዕምርት ዕለት
8:48 - ኢየሱስ ክርስቶስ (ዘእስመ ለዓለም)",2023-09-24T00:26:50Z,2
1764,HcqTr3Y06G0,@hayle.gebriel,"0:00 - ሕፃነ ሰመዮ
2:29 - ቅዱስ ቂርቆስ
4:22 - ሕገ አምላኩ 
6:26 - እንዘ ይብሉ 
8:01 - ኢየሉጣ እምነ (አመላለስ ዘዚቅ)
8:53 - ዘንጉሥ ኄጣ (ዘአንገርጋሪ)
10:09 - ተወልደ ኢየሱስ (ዘእስመ ለዓለም) 
11:20 - ቂርቆስኒ ይቤ (፪ኛ)",2023-09-24T00:21:46Z,1
1761,CfDX2CiNOsU,@hayle.gebriel,"0:00 - ነአምን ዜናሁ
1:17 - መንገነ መንገነ ሶበ ነጸረ
2:56 - ሐራዊ ምዕመን 
4:15 - ቅዱስ ጊዮርጊስ
5:57 - ንዋየ ውሥጡ
7:15 - አምላኪየ ከመ አምላኪየ
8:30 - ከመ ፀበል ዘነፋስ (ዘአንገርጋሪ)
9:44 - ሰማይ ወምድር (ዘእስመ ለዓለም)
11:15 - ሰማይ ወምድር (ዓዲ)",2023-09-24T00:18:26Z,1
2079,iCQtZ6bwKWc,@hayle.gebriel,"0:00 - እሉ ኪሩቤል 
1:54 - ብፅዕት አንቲ 
3:20 - ለእሙንቱ ሐራ
5:11 - ሃሌ ሉያ ሃሌ ሉያ ብሩህ ከመ ፀሐይ (አመላለስ ዘዚቅ)
5:34 - ዝኬ ውእቱ 
7:03 - ለካህናት ሰመዮሙ
8:35 - ተክለ ሃይማኖት እመላእክት
10:02 - ሃሌ ሃሌ ሉያ አስተብፅዕዎ መላእክት
11:50 - ለካህናት ሰመዮሙ 
13:23 - ይሰግድ በብረኪሁ
14:29 - መንበረ የአጥኑ 
15:35 - ኢሳይያስኒ ይቤ
16:52 - ሃሌ ሉያ ለአብ 
18:07 - ሐውፁ ካህናተ ሰማይ
19:14 - ለሥላሴ ይደኡ ስብሐት (አመላለስ ዘዚቅ)
19:56 - አልቦ ጸሎት 
21:30 - ሰአሉ ለነ ጻድቃን (ዘአንገርጋሪ)",2023-09-23T23:22:28Z,1
2152,BqosCuk4lp8,@hayle.gebriel,"0:00 - ሙሴኒ ይቤ ዜማ (ዘዘወትር)
5:46 - እስመ ውእቱ ክብሮሙ ለቅዱሳን ዜማ
6:42 - እስመ ውእቱ ክብሮሙ ለቅዱሳን ዝማሜ
10:46 - ንሽ አሠርገዋ ለምድር
13:03 - ምልጣን ዝማሜ
16:59 - ምልጣን ጽፋት
18:18 - አመላለስ 
21:48 - እስመ ውእቱ ክብሮሙ ለቅዱሳን ጽፋት
23:23 - የአንገርጋሪ ወረብ፦ እስመ ውእቱ ክብሮሙ ለቅዱሳን",2023-09-23T17:45:57Z,8
1349,IN3L0jXF1IM,@hayle.gebriel,"4:34:23 - በጎል ሰከበ ዝማሜ
4:42:27 - ምልጣን ዝማሜ",2023-09-23T17:40:45Z,1
484,bn28oAy9Bak,@BrightVision-t5p,አሜን,2023-09-23T17:01:38Z,0
485,bn28oAy9Bak,@BrightVision-t5p,አሜን አሜን አሜን,2023-09-23T16:59:35Z,0
